age,gender,city_tier,urban_rural,education,income_band,occupation,weight,agent_i,scenario,price,sample_no,intent_idx
25-34,male,tier1,rural,highschool_below,<5k,service,1.010524837938572,86,price_299,299.0,1,2
25-34,male,tier1,rural,highschool_below,<5k,service,1.010524837938572,86,price_299,299.0,2,1
45-54,male,tier1,urban,highschool_below,<5k,service,1.0504256216761567,87,price_299,299.0,0,1
45-54,male,tier1,urban,highschool_below,<5k,service,1.0504256216761567,87,price_299,299.0,1,2
45-54,male,tier1,urban,highschool_below,<5k,service,1.0504256216761567,87,price_299,299.0,2,2
35-44,male,tier1,urban,bachelor,<5k,service,1.1022943120094442,88,price_299,299.0,0,1
35-44,male,tier1,urban,bachelor,<5k,service,1.1022943120094442,88,price_299,299.0,1,2
35-44,male,tier1,urban,bachelor,<5k,service,1.1022943120094442,88,price_299,299.0,2,2
55-64,female,tier2,urban,postgrad,<5k,blue_collar,1.0258343556521066,89,price_299,299.0,0,3
55-64,female,tier2,urban,postgrad,<5k,blue_collar,1.0258343556521066,89,price_299,299.0,1,3
55-64,female,tier2,urban,postgrad,<5k,blue_collar,1.0258343556521066,89,price_299,299.0,2,1
55-64,female,tier1,urban,highschool_below,<5k,service,0.9953283219161118,90,price_299,299.0,0,1
55-64,female,tier1,urban,highschool_below,<5k,service,0.9953283219161118,90,price_299,299.0,1,2
55-64,female,tier1,urban,highschool_below,<5k,service,0.9953283219161118,90,price_299,299.0,2,2
18-24,female,tier1,urban,bachelor,<5k,blue_collar,1.0943570374178777,91,price_299,299.0,0,2
18-24,female,tier1,urban,bachelor,<5k,blue_collar,1.0943570374178777,91,price_299,299.0,1,3
18-24,female,tier1,urban,bachelor,<5k,blue_collar,1.0943570374178777,91,price_299,299.0,2,3
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,92,price_299,299.0,0,3
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,92,price_299,299.0,1,0
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,92,price_299,299.0,2,3
65+,male,tier1,urban,college,<5k,retired,0.9761904240511148,93,price_299,299.0,0,2
65+,male,tier1,urban,college,<5k,retired,0.9761904240511148,93,price_299,299.0,1,2
65+,male,tier1,urban,college,<5k,retired,0.9761904240511148,93,price_299,299.0,2,1
45-54,male,tier2,urban,highschool_below,<5k,service,0.9926507355915684,94,price_299,299.0,0,0
45-54,male,tier2,urban,highschool_below,<5k,service,0.9926507355915684,94,price_299,299.0,1,3
45-54,male,tier2,urban,highschool_below,<5k,service,0.9926507355915684,94,price_299,299.0,2,2
25-34,male,tier2,urban,highschool_below,<5k,student,1.1557789200545308,95,price_299,299.0,0,3
25-34,male,tier2,urban,highschool_below,<5k,student,1.1557789200545308,95,price_299,299.0,1,1
25-34,male,tier2,urban,highschool_below,<5k,student,1.1557789200545308,95,price_299,299.0,2,1
45-54,female,tier2,urban,highschool_below,<5k,professional,0.9125364193766768,96,price_299,299.0,0,2
45-54,female,tier2,urban,highschool_below,<5k,professional,0.9125364193766768,96,price_299,299.0,1,0
45-54,female,tier2,urban,highschool_below,<5k,professional,0.9125364193766768,96,price_299,299.0,2,1
65+,male,tier1,urban,highschool_below,5-10k,retired,1.0826698443751377,97,price_299,299.0,0,2
65+,male,tier1,urban,highschool_below,5-10k,retired,1.0826698443751377,97,price_299,299.0,1,3
65+,male,tier1,urban,highschool_below,5-10k,retired,1.0826698443751377,97,price_299,299.0,2,1
65+,female,tier1,urban,bachelor,<5k,retired,1.0860361875556883,98,price_299,299.0,0,0
65+,female,tier1,urban,bachelor,<5k,retired,1.0860361875556883,98,price_299,299.0,1,2
65+,female,tier1,urban,bachelor,<5k,retired,1.0860361875556883,98,price_299,299.0,2,0
25-34,female,tier2,urban,college,<5k,service,0.9035877424347905,99,price_299,299.0,0,2
25-34,female,tier2,urban,college,<5k,service,0.9035877424347905,99,price_299,299.0,1,1
25-34,female,tier2,urban,college,<5k,service,0.9035877424347905,99,price_299,299.0,2,0
25-34,male,tier2,urban,highschool_below,5-10k,service,1.017448028346042,100,price_299,299.0,0,3
25-34,male,tier2,urban,highschool_below,5-10k,service,1.017448028346042,100,price_299,299.0,1,3
25-34,male,tier2,urban,highschool_below,5-10k,service,1.017448028346042,100,price_299,299.0,2,2
25-34,female,tier1,urban,highschool_below,<5k,blue_collar,1.0342670583178577,101,price_299,299.0,0,0
25-34,female,tier1,urban,highschool_below,<5k,blue_collar,1.0342670583178577,101,price_299,299.0,1,1
25-34,female,tier1,urban,highschool_below,<5k,blue_collar,1.0342670583178577,101,price_299,299.0,2,2
25-34,female,tier1,urban,highschool_below,<5k,white_collar,1.0047413977276174,102,price_299,299.0,0,3
25-34,female,tier1,urban,highschool_below,<5k,white_collar,1.0047413977276174,102,price_299,299.0,1,2
25-34,female,tier1,urban,highschool_below,<5k,white_collar,1.0047413977276174,102,price_299,299.0,2,3
35-44,female,tier2,urban,highschool_below,<5k,blue_collar,0.9825432736600368,103,price_299,299.0,0,2
35-44,female,tier2,urban,highschool_below,<5k,blue_collar,0.9825432736600368,103,price_299,299.0,1,3
35-44,female,tier2,urban,highschool_below,<5k,blue_collar,0.9825432736600368,103,price_299,299.0,2,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,104,price_299,299.0,0,1
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,104,price_299,299.0,1,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,104,price_299,299.0,2,0
45-54,female,tier1,rural,postgrad,<5k,retired,1.1229893810278286,105,price_299,299.0,0,2
45-54,female,tier1,rural,postgrad,<5k,retired,1.1229893810278286,105,price_299,299.0,1,2
45-54,female,tier1,rural,postgrad,<5k,retired,1.1229893810278286,105,price_299,299.0,2,2
65+,male,tier2,urban,highschool_below,<5k,service,0.9484837687530864,106,price_299,299.0,0,2
65+,male,tier2,urban,highschool_below,<5k,service,0.9484837687530864,106,price_299,299.0,1,2
65+,male,tier2,urban,highschool_below,<5k,service,0.9484837687530864,106,price_299,299.0,2,2
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,107,price_299,299.0,0,2
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,107,price_299,299.0,1,2
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,107,price_299,299.0,2,3
45-54,male,tier1,urban,highschool_below,<5k,service,1.0504256216761567,108,price_299,299.0,0,2
45-54,male,tier1,urban,highschool_below,<5k,service,1.0504256216761567,108,price_299,299.0,1,0
45-54,male,tier1,urban,highschool_below,<5k,service,1.0504256216761567,108,price_299,299.0,2,1
35-44,female,tier2,urban,bachelor,5-10k,service,1.0702087117146235,109,price_299,299.0,0,0
35-44,female,tier2,urban,bachelor,5-10k,service,1.0702087117146235,109,price_299,299.0,1,1
35-44,female,tier2,urban,bachelor,5-10k,service,1.0702087117146235,109,price_299,299.0,2,1
25-34,female,tier1,urban,highschool_below,<5k,service,1.016671165891432,110,price_299,299.0,0,2
25-34,female,tier1,urban,highschool_below,<5k,service,1.016671165891432,110,price_299,299.0,1,2
25-34,female,tier1,urban,highschool_below,<5k,service,1.016671165891432,110,price_299,299.0,2,1
55-64,female,tier2,urban,highschool_below,<5k,white_collar,0.9295469161410768,111,price_299,299.0,0,1
55-64,female,tier2,urban,highschool_below,<5k,white_collar,0.9295469161410768,111,price_299,299.0,1,1
55-64,female,tier2,urban,highschool_below,<5k,white_collar,0.9295469161410768,111,price_299,299.0,2,2
45-54,male,tier1,rural,highschool_below,<5k,service,1.0283747061174604,112,price_299,299.0,0,1
45-54,male,tier1,rural,highschool_below,<5k,service,1.0283747061174604,112,price_299,299.0,1,3
45-54,male,tier1,rural,highschool_below,<5k,service,1.0283747061174604,112,price_299,299.0,2,3
65+,female,tier2,urban,bachelor,5-10k,retired,1.070522052882102,113,price_299,299.0,0,3
65+,female,tier2,urban,bachelor,5-10k,retired,1.070522052882102,113,price_299,299.0,1,2
65+,female,tier2,urban,bachelor,5-10k,retired,1.070522052882102,113,price_299,299.0,2,0
35-44,female,tier2,rural,bachelor,<5k,service,1.0044640603510429,114,price_299,299.0,0,0
35-44,female,tier2,rural,bachelor,<5k,service,1.0044640603510429,114,price_299,299.0,1,3
35-44,female,tier2,rural,bachelor,<5k,service,1.0044640603510429,114,price_299,299.0,2,3
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,115,price_299,299.0,0,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,115,price_299,299.0,1,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,115,price_299,299.0,2,3
35-44,female,tier2,rural,highschool_below,<5k,blue_collar,0.961917368966592,116,price_299,299.0,0,3
35-44,female,tier2,rural,highschool_below,<5k,blue_collar,0.961917368966592,116,price_299,299.0,1,1
35-44,female,tier2,rural,highschool_below,<5k,blue_collar,0.961917368966592,116,price_299,299.0,2,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,117,price_299,299.0,0,3
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,117,price_299,299.0,1,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,117,price_299,299.0,2,2
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,118,price_299,299.0,0,3
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,118,price_299,299.0,1,3
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,118,price_299,299.0,2,2
65+,male,tier1,rural,highschool_below,<5k,service,0.9826182381936688,119,price_299,299.0,0,3
65+,male,tier1,rural,highschool_below,<5k,service,0.9826182381936688,119,price_299,299.0,1,2
65+,male,tier1,rural,highschool_below,<5k,service,0.9826182381936688,119,price_299,299.0,2,2
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,120,price_299,299.0,0,1
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,120,price_299,299.0,1,2
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,120,price_299,299.0,2,3
65+,male,tier2,urban,bachelor,<5k,blue_collar,1.025016628318572,121,price_299,299.0,0,1
65+,male,tier2,urban,bachelor,<5k,blue_collar,1.025016628318572,121,price_299,299.0,1,3
65+,male,tier2,urban,bachelor,<5k,blue_collar,1.025016628318572,121,price_299,299.0,2,3
45-54,female,tier1,urban,college,<5k,service,0.973068832160397,122,price_299,299.0,0,2
45-54,female,tier1,urban,college,<5k,service,0.973068832160397,122,price_299,299.0,1,2
45-54,female,tier1,urban,college,<5k,service,0.973068832160397,122,price_299,299.0,2,1
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,123,price_299,299.0,0,0
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,123,price_299,299.0,1,2
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,123,price_299,299.0,2,2
65+,female,tier1,urban,highschool_below,<5k,white_collar,0.9769945131574952,124,price_299,299.0,0,3
65+,female,tier1,urban,highschool_below,<5k,white_collar,0.9769945131574952,124,price_299,299.0,1,2
65+,female,tier1,urban,highschool_below,<5k,white_collar,0.9769945131574952,124,price_299,299.0,2,1
25-34,female,tier1,urban,highschool_below,5-10k,blue_collar,1.078829595364167,125,price_299,299.0,0,2
25-34,female,tier1,urban,highschool_below,5-10k,blue_collar,1.078829595364167,125,price_299,299.0,1,1
25-34,female,tier1,urban,highschool_below,5-10k,blue_collar,1.078829595364167,125,price_299,299.0,2,2
65+,female,tier1,urban,highschool_below,<5k,white_collar,0.9769945131574952,126,price_299,299.0,0,3
65+,female,tier1,urban,highschool_below,<5k,white_collar,0.9769945131574952,126,price_299,299.0,1,2
65+,female,tier1,urban,highschool_below,<5k,white_collar,0.9769945131574952,126,price_299,299.0,2,1
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,127,price_299,299.0,0,3
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,127,price_299,299.0,1,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,127,price_299,299.0,2,2
25-34,male,tier2,urban,highschool_below,<5k,service,0.9754209411668489,128,price_299,299.0,0,2
25-34,male,tier2,urban,highschool_below,<5k,service,0.9754209411668489,128,price_299,299.0,1,2
25-34,male,tier2,urban,highschool_below,<5k,service,0.9754209411668489,128,price_299,299.0,2,2
45-54,male,tier1,urban,highschool_below,<5k,service,1.0504256216761567,129,price_299,299.0,0,3
45-54,male,tier1,urban,highschool_below,<5k,service,1.0504256216761567,129,price_299,299.0,1,2
45-54,male,tier1,urban,highschool_below,<5k,service,1.0504256216761567,129,price_299,299.0,2,0
45-54,male,tier2,urban,highschool_below,<5k,blue_collar,1.0098308978175388,130,price_299,299.0,0,3
45-54,male,tier2,urban,highschool_below,<5k,blue_collar,1.0098308978175388,130,price_299,299.0,1,2
45-54,male,tier2,urban,highschool_below,<5k,blue_collar,1.0098308978175388,130,price_299,299.0,2,2
55-64,female,tier2,rural,highschool_below,40k+,blue_collar,0.8363657545126574,131,price_299,299.0,0,2
55-64,female,tier2,rural,highschool_below,40k+,blue_collar,0.8363657545126574,131,price_299,299.0,1,3
55-64,female,tier2,rural,highschool_below,40k+,blue_collar,0.8363657545126574,131,price_299,299.0,2,1
35-44,male,tier2,urban,highschool_below,<5k,service,0.9805729466407748,132,price_299,299.0,0,1
35-44,male,tier2,urban,highschool_below,<5k,service,0.9805729466407748,132,price_299,299.0,1,2
35-44,male,tier2,urban,highschool_below,<5k,service,0.9805729466407748,132,price_299,299.0,2,3
65+,female,tier2,urban,highschool_below,<5k,retired,0.9661101331899729,133,price_299,299.0,0,2
65+,female,tier2,urban,highschool_below,<5k,retired,0.9661101331899729,133,price_299,299.0,1,3
65+,female,tier2,urban,highschool_below,<5k,retired,0.9661101331899729,133,price_299,299.0,2,1
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,134,price_299,299.0,0,2
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,134,price_299,299.0,1,2
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,134,price_299,299.0,2,3
35-44,female,tier1,urban,college,<5k,service,0.9612293003210096,135,price_299,299.0,0,2
35-44,female,tier1,urban,college,<5k,service,0.9612293003210096,135,price_299,299.0,1,3
35-44,female,tier1,urban,college,<5k,service,0.9612293003210096,135,price_299,299.0,2,1
25-34,female,tier2,urban,highschool_below,<5k,blue_collar,0.9773809159368232,136,price_299,299.0,0,1
25-34,female,tier2,urban,highschool_below,<5k,blue_collar,0.9773809159368232,136,price_299,299.0,1,2
25-34,female,tier2,urban,highschool_below,<5k,blue_collar,0.9773809159368232,136,price_299,299.0,2,1
55-64,female,tier1,urban,bachelor,<5k,professional,0.9868458685436816,137,price_299,299.0,0,3
55-64,female,tier1,urban,bachelor,<5k,professional,0.9868458685436816,137,price_299,299.0,1,3
55-64,female,tier1,urban,bachelor,<5k,professional,0.9868458685436816,137,price_299,299.0,2,3
35-44,male,tier1,urban,highschool_below,<5k,blue_collar,1.0556037655188977,138,price_299,299.0,0,1
35-44,male,tier1,urban,highschool_below,<5k,blue_collar,1.0556037655188977,138,price_299,299.0,1,2
35-44,male,tier1,urban,highschool_below,<5k,blue_collar,1.0556037655188977,138,price_299,299.0,2,2
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,139,price_299,299.0,0,3
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,139,price_299,299.0,1,3
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,139,price_299,299.0,2,1
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,140,price_299,299.0,0,3
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,140,price_299,299.0,1,0
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,140,price_299,299.0,2,2
45-54,male,tier1,urban,highschool_below,5-10k,blue_collar,1.1146477705005131,141,price_299,299.0,0,2
45-54,male,tier1,urban,highschool_below,5-10k,blue_collar,1.1146477705005131,141,price_299,299.0,1,3
45-54,male,tier1,urban,highschool_below,5-10k,blue_collar,1.1146477705005131,141,price_299,299.0,2,1
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,142,price_299,299.0,0,3
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,142,price_299,299.0,1,1
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,142,price_299,299.0,2,3
65+,male,tier2,urban,college,<5k,retired,0.9224985782101636,143,price_299,299.0,0,2
65+,male,tier2,urban,college,<5k,retired,0.9224985782101636,143,price_299,299.0,1,1
65+,male,tier2,urban,college,<5k,retired,0.9224985782101636,143,price_299,299.0,2,2
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,144,price_299,299.0,0,2
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,144,price_299,299.0,1,2
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,144,price_299,299.0,2,3
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,145,price_299,299.0,0,1
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,145,price_299,299.0,1,1
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,145,price_299,299.0,2,2
55-64,male,tier1,urban,highschool_below,5-10k,blue_collar,1.0723069320722276,146,price_299,299.0,0,0
55-64,male,tier1,urban,highschool_below,5-10k,blue_collar,1.0723069320722276,146,price_299,299.0,1,3
55-64,male,tier1,urban,highschool_below,5-10k,blue_collar,1.0723069320722276,146,price_299,299.0,2,1
65+,male,tier1,urban,bachelor,5-10k,retired,1.1501245190798244,147,price_299,299.0,0,3
65+,male,tier1,urban,bachelor,5-10k,retired,1.1501245190798244,147,price_299,299.0,1,1
65+,male,tier1,urban,bachelor,5-10k,retired,1.1501245190798244,147,price_299,299.0,2,3
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,148,price_299,299.0,0,3
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,148,price_299,299.0,1,3
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,148,price_299,299.0,2,2
55-64,female,tier2,urban,highschool_below,<5k,blue_collar,0.9568628870075708,149,price_299,299.0,0,1
55-64,female,tier2,urban,highschool_below,<5k,blue_collar,0.9568628870075708,149,price_299,299.0,1,1
55-64,female,tier2,urban,highschool_below,<5k,blue_collar,0.9568628870075708,149,price_299,299.0,2,1
65+,male,tier1,urban,bachelor,<5k,blue_collar,1.0846752945670006,150,price_299,299.0,0,0
65+,male,tier1,urban,bachelor,<5k,blue_collar,1.0846752945670006,150,price_299,299.0,1,3
65+,male,tier1,urban,bachelor,<5k,blue_collar,1.0846752945670006,150,price_299,299.0,2,3
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,151,price_299,299.0,0,1
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,151,price_299,299.0,1,1
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,151,price_299,299.0,2,1
35-44,female,tier1,urban,highschool_below,5-10k,blue_collar,1.0845277875457926,152,price_299,299.0,0,2
35-44,female,tier1,urban,highschool_below,5-10k,blue_collar,1.0845277875457926,152,price_299,299.0,1,1
35-44,female,tier1,urban,highschool_below,5-10k,blue_collar,1.0845277875457926,152,price_299,299.0,2,3
25-34,female,tier1,urban,bachelor,<5k,white_collar,1.067340817576762,153,price_299,299.0,0,3
25-34,female,tier1,urban,bachelor,<5k,white_collar,1.067340817576762,153,price_299,299.0,1,2
25-34,female,tier1,urban,bachelor,<5k,white_collar,1.067340817576762,153,price_299,299.0,2,1
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,154,price_299,299.0,0,0
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,154,price_299,299.0,1,2
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,154,price_299,299.0,2,3
35-44,male,tier1,urban,highschool_below,<5k,student,1.229508226457558,155,price_299,299.0,0,1
35-44,male,tier1,urban,highschool_below,<5k,student,1.229508226457558,155,price_299,299.0,1,3
35-44,male,tier1,urban,highschool_below,<5k,student,1.229508226457558,155,price_299,299.0,2,3
55-64,female,tier2,urban,highschool_below,<5k,retired,0.9726904784204642,156,price_299,299.0,0,2
55-64,female,tier2,urban,highschool_below,<5k,retired,0.9726904784204642,156,price_299,299.0,1,3
55-64,female,tier2,urban,highschool_below,<5k,retired,0.9726904784204642,156,price_299,299.0,2,2
35-44,female,tier1,urban,highschool_below,5-10k,service,1.0660768138541783,157,price_299,299.0,0,2
35-44,female,tier1,urban,highschool_below,5-10k,service,1.0660768138541783,157,price_299,299.0,1,2
35-44,female,tier1,urban,highschool_below,5-10k,service,1.0660768138541783,157,price_299,299.0,2,3
18-24,female,tier1,urban,highschool_below,<5k,blue_collar,1.0301731192897203,158,price_299,299.0,0,2
18-24,female,tier1,urban,highschool_below,<5k,blue_collar,1.0301731192897203,158,price_299,299.0,1,2
18-24,female,tier1,urban,highschool_below,<5k,blue_collar,1.0301731192897203,158,price_299,299.0,2,3
55-64,male,tier2,urban,college,<5k,blue_collar,0.9136687655805632,159,price_299,299.0,0,2
55-64,male,tier2,urban,college,<5k,blue_collar,0.9136687655805632,159,price_299,299.0,1,3
55-64,male,tier2,urban,college,<5k,blue_collar,0.9136687655805632,159,price_299,299.0,2,3
25-34,female,tier1,urban,highschool_below,5-10k,service,1.0604755645035635,160,price_299,299.0,0,2
25-34,female,tier1,urban,highschool_below,5-10k,service,1.0604755645035635,160,price_299,299.0,1,0
25-34,female,tier1,urban,highschool_below,5-10k,service,1.0604755645035635,160,price_299,299.0,2,1
25-34,female,tier1,urban,highschool_below,5-10k,blue_collar,1.078829595364167,161,price_299,299.0,0,0
25-34,female,tier1,urban,highschool_below,5-10k,blue_collar,1.078829595364167,161,price_299,299.0,1,2
25-34,female,tier1,urban,highschool_below,5-10k,blue_collar,1.078829595364167,161,price_299,299.0,2,3
35-44,male,tier2,urban,highschool_below,<5k,blue_collar,0.9975440742425168,162,price_299,299.0,0,3
35-44,male,tier2,urban,highschool_below,<5k,blue_collar,0.9975440742425168,162,price_299,299.0,1,2
35-44,male,tier2,urban,highschool_below,<5k,blue_collar,0.9975440742425168,162,price_299,299.0,2,1
55-64,male,tier2,urban,highschool_below,<5k,professional,0.8912757170770266,163,price_299,299.0,0,3
55-64,male,tier2,urban,highschool_below,<5k,professional,0.8912757170770266,163,price_299,299.0,1,1
55-64,male,tier2,urban,highschool_below,<5k,professional,0.8912757170770266,163,price_299,299.0,2,3
45-54,male,tier1,urban,highschool_below,10-20k,blue_collar,0.9642736723619147,164,price_299,299.0,0,1
45-54,male,tier1,urban,highschool_below,10-20k,blue_collar,0.9642736723619147,164,price_299,299.0,1,3
45-54,male,tier1,urban,highschool_below,10-20k,blue_collar,0.9642736723619147,164,price_299,299.0,2,2
18-24,male,tier1,urban,bachelor,<5k,service,1.092162486503583,165,price_299,299.0,0,2
18-24,male,tier1,urban,bachelor,<5k,service,1.092162486503583,165,price_299,299.0,1,3
18-24,male,tier1,urban,bachelor,<5k,service,1.092162486503583,165,price_299,299.0,2,1
65+,female,tier1,urban,college,<5k,retired,0.9615107339403414,166,price_299,299.0,0,3
65+,female,tier1,urban,college,<5k,retired,0.9615107339403414,166,price_299,299.0,1,2
65+,female,tier1,urban,college,<5k,retired,0.9615107339403414,166,price_299,299.0,2,2
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,167,price_299,299.0,0,2
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,167,price_299,299.0,1,0
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,167,price_299,299.0,2,1
35-44,female,tier1,urban,highschool_below,<5k,service,1.0220410479503432,168,price_299,299.0,0,1
35-44,female,tier1,urban,highschool_below,<5k,service,1.0220410479503432,168,price_299,299.0,1,2
35-44,female,tier1,urban,highschool_below,<5k,service,1.0220410479503432,168,price_299,299.0,2,1
55-64,female,tier2,urban,highschool_below,<5k,white_collar,0.9295469161410768,169,price_299,299.0,0,3
55-64,female,tier2,urban,highschool_below,<5k,white_collar,0.9295469161410768,169,price_299,299.0,1,3
55-64,female,tier2,urban,highschool_below,<5k,white_collar,0.9295469161410768,169,price_299,299.0,2,3
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,170,price_299,299.0,0,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,170,price_299,299.0,1,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,170,price_299,299.0,2,3
18-24,female,tier2,urban,highschool_below,<5k,white_collar,0.9457208848889288,171,price_299,299.0,0,1
18-24,female,tier2,urban,highschool_below,<5k,white_collar,0.9457208848889288,171,price_299,299.0,1,0
18-24,female,tier2,urban,highschool_below,<5k,white_collar,0.9457208848889288,171,price_299,299.0,2,3
55-64,male,tier1,urban,highschool_below,<5k,white_collar,0.9986666757687346,172,price_299,299.0,0,2
55-64,male,tier1,urban,highschool_below,<5k,white_collar,0.9986666757687346,172,price_299,299.0,1,0
55-64,male,tier1,urban,highschool_below,<5k,white_collar,0.9986666757687346,172,price_299,299.0,2,0
65+,female,tier1,rural,highschool_below,<5k,retired,1.0008789483284382,173,price_299,299.0,0,2
65+,female,tier1,rural,highschool_below,<5k,retired,1.0008789483284382,173,price_299,299.0,1,0
65+,female,tier1,rural,highschool_below,<5k,retired,1.0008789483284382,173,price_299,299.0,2,3
65+,female,tier2,urban,highschool_below,5-10k,retired,1.0077360539372833,174,price_299,299.0,0,2
65+,female,tier2,urban,highschool_below,5-10k,retired,1.0077360539372833,174,price_299,299.0,1,2
65+,female,tier2,urban,highschool_below,5-10k,retired,1.0077360539372833,174,price_299,299.0,2,2
65+,male,tier2,urban,highschool_below,<5k,blue_collar,0.9648995174465748,175,price_299,299.0,0,3
65+,male,tier2,urban,highschool_below,<5k,blue_collar,0.9648995174465748,175,price_299,299.0,1,2
65+,male,tier2,urban,highschool_below,<5k,blue_collar,0.9648995174465748,175,price_299,299.0,2,2
55-64,male,tier2,urban,highschool_below,<5k,blue_collar,0.971471616961324,176,price_299,299.0,0,2
55-64,male,tier2,urban,highschool_below,<5k,blue_collar,0.971471616961324,176,price_299,299.0,1,3
55-64,male,tier2,urban,highschool_below,<5k,blue_collar,0.971471616961324,176,price_299,299.0,2,3
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,177,price_299,299.0,0,3
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,177,price_299,299.0,1,0
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,177,price_299,299.0,2,2
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,178,price_299,299.0,0,1
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,178,price_299,299.0,1,2
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,178,price_299,299.0,2,3
65+,female,tier1,urban,highschool_below,10-20k,professional,0.8325978697521695,179,price_299,299.0,0,0
65+,female,tier1,urban,highschool_below,10-20k,professional,0.8325978697521695,179,price_299,299.0,1,3
65+,female,tier1,urban,highschool_below,10-20k,professional,0.8325978697521695,179,price_299,299.0,2,2
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,180,price_299,299.0,0,3
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,180,price_299,299.0,1,3
